ScenarioID,Iteration,Timestep,FlowGroupID,Amount
74,1,2009,Net Growth: Total,403560512.8036819
74,1,2009,Transfer: Total,45409601.43688871
74,1,2009,Q10 Fast Flows,210939180.76295394
74,1,2009,Q10 Slow Flows,228117490.7860036
74,1,2009,Net Primary Productivity,403560512.8036819
74,1,2009,Net Ecosystem Productivity,41028004.0012473
74,1,2009,Net Biome Productivity,17303169.55926514
74,1,2010,Biomass Turnover: Coarse Roots -> AG Fast [Type],10487004.183550192
74,1,2010,Biomass Turnover: Coarse Roots -> BG Fast [Type],10487004.183550192
74,1,2010,Biomass Turnover: Fine Roots -> AG Very Fast [Type],47915050.81775908
74,1,2010,Biomass Turnover: Fine Roots -> BG Very Fast [Type],47915050.81775908
74,1,2010,Biomass Turnover: Foliage -> AG Very Fast [Type],102412873.9632146
74,1,2010,Biomass Turnover: Merchantable -> Snag Stems [Type],15167477.675289629
74,1,2010,Biomass Turnover: Other Wood -> AG Fast [Type],56807812.742114335
74,1,2010,Biomass Turnover: Other Wood -> Snag Branches [Type],18935937.580704782
74,1,2010,Decay: AG Fast -> AG Slow [Type],16637883.9315197
74,1,2010,Decay: AG Medium -> AG Slow [Type],4016125.1225524526
74,1,2010,Decay: AG Very Fast -> AG Slow [Type],28146339.935225476
74,1,2010,Decay: BG Fast -> BG Slow [Type],2762640.9504534425
74,1,2010,Decay: BG Very Fast -> BG Slow [Type],8346997.9590245
74,1,2010,Decay: Snag Branch -> AG Slow [Type],1350049.287431292
74,1,2010,Decay: Snag Stem -> AG Slow [Type],1015258.2560843574
74,1,2010,Emission: AG Fast -> Atmosphere [Type],81109910.2818481
74,1,2010,Emission: AG Medium -> Atmosphere [Type],19661012.554690823
74,1,2010,Emission: AG Slow -> Atmosphere [Type],38786487.91196074
74,1,2010,Emission: AG Very Fast -> Atmosphere [Type],123951742.73689716
74,1,2010,Emission: BG Fast -> Atmosphere [Type],13468234.6589591
74,1,2010,Emission: BG Slow -> Atmosphere [Type],31430511.189163994
74,1,2010,Emission: BG Very Fast -> Atmosphere [Type],40748228.55782276
74,1,2010,Emission: Snag Branch -> Atmosphere [Type],6603193.471525716
74,1,2010,Emission: Snag Stem -> Atmosphere [Type],4954303.101828377
74,1,2010,Net Growth: Atmosphere -> Coarse Roots [Type],39423822.98540065
74,1,2010,Net Growth: Atmosphere -> Fine Roots [Type],105237082.41651611
74,1,2010,Net Growth: Atmosphere -> Foliage [Type],120425749.54240109
74,1,2010,Net Growth: Atmosphere -> Merchantable [Type],71642197.6936022
74,1,2010,Net Growth: Atmosphere -> Other Wood [Type],103614372.32251027
74,1,2010,Transfer: AG Slow -> BG Slow [Type],18401521.391948625
74,1,2010,Transfer: Snag Branch -> AG Fast [Type],14590646.510850562
74,1,2010,Transfer: Snag Stem -> AG Medium [Type],12839835.984354896
